,artist,song,link,lyrics,genre
10,The Who,Amazing Journey,http://genius.com/The-who-amazing-journey-lyrics,"Deaf, dumb and blind boy
He's in a quiet vibration land
Strange as it seems
His musical dreams
Ain't quite so bad

Ten years old
With thoughts as bold
As thought can be
Loving life and becoming wise
In simplicity


Sickness can surely take the mind
Where minds can't usually go
Come on the amazing journey
And learn all you should know


A vague haze of delirium
Creeps up on me
All at once a tall stranger
I suddenly see
He's dressed in a silver-sparked
Glittering gown
And his golden beard flows
Nearly down to the ground

Nothing to say, and nothing to hear
And nothing to see
Each sensation makes a note
In my symphony




His eyes are the eyes
That transmit all they know
Sparkle warm crystalline glances to show
That he is your leader
And he is your guide
On the amazing journey together you'll ride",rock
11,The Who,A Quick One While He's Away,http://genius.com/The-who-a-quick-one-while-hes-away-lyrics,"Her man's been gone
For nigh on year
He was due home yesterday
But he ain't here


Down your street your crying is a well-known sound
Your street is very well known, through out your town
Your town is very famous for the little girl
Whose crying can be heard all around the world
Oh


We have a remedy
You'll appreciate
No need to feel so bad
He's only late
We'll bring you flowers and things
Help pass your time
We'll give him eagle's wings
Then he can fly to you


Fa la la la la la
Fa la la la la
Fa la la la la la
Fa la la la la
Fa la la la la la
Fa la la la la la

We have a remedy
Fa la la la la la la
We have a remedy
Fa la la la la la la
We have a remedy
Fa la la la la la la
We have a remedy
Fa la la la la la la


We have a remedy
We have!
Little girl guide, why don't you stop your crying?
Here comes Ivor the engine driver to make you feel much better


My name is Ivor
I'm an engine driver
I know him well
I know why you feel blue
Just cause he's late
Don't mean he'll never get through
He told me he loves you
He ain't no liar, I ain't either
So let's have a smile for an old engine driver
Let's have a smile for an old engine driver


Soon be home [x2]
We'll soon
We'll soon, soon, soon be home
We'll soon be home
Soon be home
We'll soon
We'll soon, soon, soon be home

Come on, old horse


Soon be home [x2]
Soon
We'll soon, soon, soon be home


Dang, dang, dang, dang, dang, dang, dang, dang, dang
Cello cello cello cello cello cello cello cello
I can't believe it
Do my eyes deceive me?
Am I back in your arms?
Away from all harm?


It's like a dream to be with you again
Can't believe that I'm with you again
I missed you and I must admit
I kissed a few and once did sit
On Ivor the Engine Driver's lap
And later with him, had a nap
You are forgiven, you are forgiven, you are forgiven




You are forgiven",rock
12,The Who,Athena,http://genius.com/The-who-athena-lyrics,"Athena, I had no idea how much I would need her
In peaceful times I hold her close and I feed her
My heart starts palpitating when I think my guess was wrong
But I think I will get along
She's just a girl – she's a bomb
Athena, all I ever want to do is please her
My life has been so settled and she is the reason
Just one word from her and my troubles are long gone
But I think I'll  get along
She's just a girl – she's a bomb


Just a girl just a girl[x3]
She's just a girl


Athena, my heart felt like a shattered glass in an acid bath
I felt like one of those flattened ants you find on a crazy path
I would of topped myself to give her time she did not need to ask
Was I a suicidal psychopath?
She's just a girl – she's a bomb
Consumed, there was a beautiful white horse I saw on a dream stage
He had a snake the size of a sewer pipe living in his rib cage
I felt like a pickled priest who was being flambed
You got me requisitioned Blondie
She's just a girl – she's a bomb


I'm happy, I'm ecstatic
Just a girl just a girl[x3]
She's just a girl


Look into the face of a child
Measure how long you smiled
Before the memory claimed
How long would children remain[x2]
Athena, you picked me up by my lapels and screamed ""leave her""
It felt like waking up in heaven on an empty meter
And now you are stuck with a castrated leader
And I hate the creep, I didn't mean that


She's a bomb
I just said it
She is a bomb
I didn't mean it, please
She's a bomb


Athena, I had no idea how much I need her
My life has been so settled and she is the reason
Just one word from her and my troubles are long gone
But I get along
She's just a girl, she's a bomb[x2]",rock
13,The Who,Baba O'Riley,http://genius.com/The-who-baba-oriley-lyrics,"{Lead In}

{Roger Daltrey}
Out here in the fields, I fight for my meals
I get my back into my living
I don't need to fight to prove I'm right
I don't need to be forgiven

{Pete Townshend}
Don't cry, don't raise your eye
It's only teenage wasteland

{Roger Daltrey}
Sally, take my hand, we'll travel south 'cross land
Put out the fire and don't look past my shoulder
The exodus is here,the happy ones are near
Let's get togetherbefore we get much older

{Roger Daltrey}
Teenage wasteland,it's only teenage wasteland
Teenage wasteland, oh, oh
Teenage wasteland,they're all wasted!

{Instrumental}",rock
14,The Who,Bargain,http://genius.com/The-who-bargain-lyrics,"I'd gladly lose me to find you
I'd gladly give up all I had
To find you I'd suffer anything and be glad
I'd pay any price just to get you
I'd work all my life and I will
To win you I'd stand naked, stoned and stabbed


I'd call that a bargain
The best I ever had[x2]


I'd gladly lose me to find you
I'd gladly give up all I got
To catch you I'm gonna run and never stop
I'd pay any price just to win you
Surrender my good life for bad
To find you I'm going to drown an unsung man




I sit looking around
I look at my face in the mirror
I know I'm worth nothing without you
And like one and one don't make two
One and one make one
And I'm looking for that free ride to me
I'm looking for you

{Instrumental}




I'd call that a bargain
The best I ever had
The best I ever had

{Instrumental}",rock
15,The Who,Behind Blue Eyes,http://genius.com/The-who-behind-blue-eyes-lyrics,"No one knows what it's like
To be the bad man, to be the sad man
Behind blue eyes

No one knows what it's like
To be hated, to be fated
To telling only lies

But my dreams, they aren't as empty
As my conscience seems to be
I have hours, only lonely
My love is vengeance that's never free

No one knows what it's like
To feel these feelings like I do
And I blame you

No one bites back as hard
On their anger, none of my pain and woe
Can show through

But my dreams, they aren't as empty
As my conscience seems to be
I have hours, only lonely
My love is vengeance that's never free

When my fist clenches, crack it open
Before I use it and lose my cool
When I smile, tell me some bad news
Before I laugh and act like a fool

And if I swallow anything evil
Put your finger down my throat
And if I shiver, please give me a blanket
Keep me warm, let me wear your coat

No one knows what it's like
To be the bad man, to be the sad man
Behind blue eyes",rock
16,The Who,Bell Boy prod. by Kit Lambert,http://genius.com/The-who-bell-boy-lyrics,"The beach is a place where a man can feel
He's the only soul in the world that's real
But I see a face coming through the haze
I remember him from those crazy days
Hazy days
Crazy days


Aren't you the guy who used to set the paces
Riding up in front of a hundred Faces
I don't suppose you would remember me
But I used to follow you back in '63


I've got a good job and I'mnewly born
You should see me dressed up in my uniform
I work in hotel all gilt and flash
Remember the gaff where the doors were smashed?


Bell Boy!
I got to keep running now
Bell Boy!
Keep my lip buttoned down
Bell Boy!
Carry this baggage out
Bell Boy! Always running at someone's bleeding heel
You know how I feel
Always running at someone's heel


Some nights I still sleep on the beach
Remember when stars were in reach
Then I wander in early to work
Spend my day licking boots for my perks






People often change
But when I look in your eyes
You could learn a lot
From a life like mine
The secret to me
It isn't flown like a flag
I carry it behind this bleeding little badge
What says

",rock
17,The Who,Christmas prod. by Kit Lambert,http://genius.com/The-who-christmas-lyrics,"Did you ever see the faces of the children? They get so excited
Waking up on Christmas morning hours before the winter sun's ignited
They believe in dreams and all they mean including heaven's generosity
Peeping round the door to see what parcels are for free in curiosity


And Tommy doesn't know what day it is
He doesn't know who Jesus was or what praying is
How can he be saved
From the eternal grave?


Surrounded by his friends he sits so silently and unaware of anything
Playing poxy pin ballpicks his nose and smiles and pokes his tongue at everything
I believe in love but how can men who've never seen light be enlightened?
Only if he's cured will his spirit's future level ever heighten


And Tommy doesn't know what day it is
He doesn't know who Jesus was or what praying is
How can he be saved
From the eternal grave?


Tommy can you hear me?
Tommy can you hear me?
Tommy can you hear me?
Tommy can you hear me?
Tommy can you hear me?
Can you hear me?
How can he be saved?


See me, feel me, touch me, heal me
See me, feel me, touch me, heal me!


Tommy can you hear me?
Tommy can you hear me?
Tommy can you hear me?
Tommy can you hear me?
Tommy can you hear me?
Can you hear me?
How can he be saved?


Did you ever see the faces of the children? They get so excited
Waking up on Christmas morning hours before the winter sun's ignited
They believe in dreams and all they mean including heaven's generosity
Peeping round the door to see what parcels are for free in curiosity


And Tommy doesn't know what day it is
He doesn't know who Jesus was or what praying is
How can he be saved
From the eternal grave?",rock
18,The Who,Cousin Kevin prod. by Kit Lambert,http://genius.com/The-who-cousin-kevin-lyrics,"We're on our own, cousin
All alone, cousin
Let's think of a game to play
Now the grownups have all gone away
You won't be much fun
Being blind, deaf, and dumb
But I've no one to play with today


Do you know how to play hide-and-seek?
To find me it would take you a week
But tied to that chair you won't go anywhere
There's a lot I can do with a freak

How would you feel if I turned on the bath
Ducked your head under and started to laugh
What would you do if I shut you outside
To stand in the rain and catch cold so you die?


I'm the school bully
The classroom cheat
The nastiest play-friend
You ever could meet
I'll stick pins in your fingers
And tread on your feet


We're on our own, cousin
All alone, cousin
Let's think of a game to play
Now the grownups have all gone away
You won't be much fun
Being blind, deaf, and dumb
But I've no one to play with today


Do you know how to play hide-and-seek?
To find me it would take you a week
But tied to that chair you won't go anywhere
There's a lot I can do with a freak

Maybe a cigarette burn on your arm
Would change your expression to one of alarm
Drag you around by a lock of your hair
Or give you a push at the top of the stairs


I'm the school bully
The classroom cheat
The nastiest play-friend
You ever could meet
I'll put glass in your dinner
And spikes in your seat",rock
19,The Who,Cut My Hair prod. by Kit Lambert,http://genius.com/The-who-cut-my-hair-lyrics,"Why should I care
If I have to cut my hair?
I got to move with the fashion
Or be outcast
I know I should fight
But my old man he's really alright
And I'm still living at home
Even though it won't last


Zoot suit,white jacket with side vents
Five inches long
I'm out on the street again
And I'm leaping along
Dressed right for a beach fight
But I just can't explain
Why that uncertain feeling
Is still here in my brain


The kids at school
Have parents that seem so cool
And though I don't want to hurt them
Mine want me their way
I clean my room and my shoes
But my mother found a box of blues
And there doesn't seem much hope
They'll
Let me stay




Why do I have to be different to them
Just to earn the respect of a dance hall friend
Have the same old row again and again
Why do I have to move with a crowd
Of kids that hardly notice I'm around
I work myself to death just to fit in

I'm coming down
Got home on the very first train from town
My dad just left for work
He wasn't talking
It's all a game
And inside I'm just the same
My fried egg makes me sick
First thing in the morning",rock
20,The Who,Doctor Jimmy prod. by Kit Lambert,http://genius.com/The-who-doctor-jimmy-lyrics,"Laugh and say I'm green
I've seen things you've never seen
Talk behind my back
I'm off the beaten track
I'll take on anyone
Ain't scared of a bloody nose
Drink till I drop down
With one eye on my clothes


What is it?
I'll take it
Who is she?
I'll rape it
Got a bet there?
I'll meet it
Getting high
You can't beat it


Doctor Jimmy and Mister Jim
When I'm pilled you don't notice him
He only comes out when I drink my gin


You say she's a virgin
But I'm gonna be the first in
Her fella's going to kill me?
Oh, fucking will he
I'm seeing d-double
Don't miss me if you can
There's gonna be trouble
When she choses her man


Is it me for a moment?
The stars are falling
The heat is rising
The past is calling
Is it me for a moment?
The stars are falling
The heat is rising
The past is calling


I'm going back soon
Home to get that baboon
Who cut up my eye
Tore up my Levis
I'm feeling restless
Bring another score around
Maybe something stronger
Could really hold me down





",rock
21,The Who,Don't Let Go The Coat,http://genius.com/The-who-dont-let-go-the-coat-lyrics,"I cannot be held responsible for blown behavior
I lost all contact with my only savior
No-one locked me out because I failed to phone up
I cannot bear to live forever like a loner


Do not let go the coat


It is easy to be sad: when you lack a partner
But how would I react to a broken heart now
It is not really true rock and roll unless I am
Hanging onto you and when I hold it next time


I will not let go the coat


I try to explain but you never understand it
I need your body but I cannot just demand it
I will not let go like a stray at heel
(Never let it out of your sight)
Every lonely wife knows the way I feel


(Do not let go tonight)
Do not let go the coat
Never let go the coat


Your friends all pass for life is just a market
But you have to finish everything you started
So I live my life tearing down the runway
Sure to get the hang of hanging in there someday


Do not let go the coat
Will  get no more chances - forget the war dances
Go blind and hang on – do not try the slang son
Never let go the coat",rock
22,The Who,Dreaming From The Waist,http://genius.com/The-who-dreaming-from-the-waist-lyrics,"I feel like I want to break out of the house
My heart is a-pumping, I've got sand in my mouth
I feel like I'm heading up to a cardiac arrest
I want to scream in the night, I want a manifest
I've got that wide awake, give-and-take, five o'clock-in-the-morning feeling
I've got the hots for the sluts in the well thumbed pages of a magazine
I want to drive, want to fly like I do in the dreams I've never really been in
I want to hump, want to jump, want to heat up, cool down in a dream machine


I'm dreaming from the waist on down
I'm dreaming but I feel tired and bound
I'm dreaming of a day when a cold shower helps my health
I'm dreaming dreaming - of the day I can control myself
Day I can control myself


Sound like a priest and then I'm shooting dice
I'm burning tires with some guy whose hair is turning white
I know the girls that I pass, they just ain't impressed
I'm too old to give up, but too young to rest
I've got that numb-to-a-thumb over-dubbed
Feeling social when the world is sleeping
The plot starts to thicken then I sicken and I feel I'm cemented down
I'm so juiced that the whorey lady's sad sad story has me quietly weeping
But here comes the morning
Here comes the yawning demented clown


I'm dreaming but I know it's all hot air
I'm dreaming I'll get back to that rocking chair
I'm dreaming of the day I can share the wealth
I'm dreaming, dreaming - of the day I can control myself
Day I can control myself
Hey, hey!
The day I can control myself",rock
23,The Who,Drowned prod. by Kit Lambert,http://genius.com/The-who-drowned-lyrics,"There are men high up there fishing
Haven't seen quite enough of the world
I ain't seen a sign of my hero
And I'm still diving down for pearls

CHORUS
Let me flow into the ocean
Let me get back to the sea
Let me be stormy, let me be calm
Let the tide in and set me free

I'm flowing under bridges
Then flying through the sky
I'm travelling down cold metal
Just a tear in baby's eye

CHORUS

I am not the actor
This can't be the scene
But I am in the water
As far as I can see

I'm remembering distant memories
Recalling other names
Rippling over canyons
And boiling in the train

CHORUS

I want to drown
In cold water",rock
24,The Who,Eminence Front,http://genius.com/The-who-eminence-front-lyrics,"The sun shines
And people forget
The spray flies as the speedboat glides
And people forget
Forget they are hiding
The girls smile
And people forget
The snow packs as the skier tracks
And people forget
Forget they are hiding


Behind an eminence front
Eminence front – It is a put on
Come on join the party
Dress to kill
Will not you come and join the party
Dress to kill


The drinks flow
People forget
That big wheel spins, the hair thins
People forget
Forget they are hiding
The news slows
People forget
The shares crash, hopes are dashed
People forget
Forget they are hiding


Behind an eminence front
Eminence front – it is a put on
Come on join the party
Dress to
Come on join the party
Dress to
Come on join the party
Dress to
Come on join the party
Dress to kill
Dress yourself, dressed to kill",rock
25,The Who,Eyesight to the Blind (The Hawker),http://genius.com/The-who-eyesight-to-the-blind-the-hawker-lyrics,"You talk about your woman
I wish you could see mine
Yeah, you talk about your woman
I wish you could see mine
Every time she starts to lovin'
She brings eyesight to the blind

You know her daddy gave her magic
I can tell by the way she walks
Her daddy gave her magic
I can tell by the way she walks
Every time she starts to shakin'
The dumb begin to talk

{Instrumental Bridge}

She's got the power to heal you
Never fear
She's got the power to heal you
Never fear
Just a word from her lips
And the deaf begin to hear",rock
26,The Who,Fiddle About,http://genius.com/The-who-fiddle-about-lyrics,"I'm your wicked Uncle Ernie
I'm glad you won't see or hear me
As I fiddle about
Fiddle about
Fiddle about !

Your mother left me here to mind you
Now I'm doing what I want to
Fiddling about
Fiddling about
Fiddle about!


Down with the bedclothes
Up with the nightshirt!
Fiddle about
Fiddle about
Fiddle about !

You won't shout as I fiddle about
Fiddle about
Fiddle about
Fiddle about !
Fiddle, fiddle, fiddle",rock
27,Nirvana,Smells Like Teen Spirit prod. by Butch Vig,http://genius.com/Nirvana-smells-like-teen-spirit-lyrics,"Load up on guns
Bring your friends
It's fun to lose and to pretend
She's overboard, self assured
Oh no I know, a dirty word


Hello, hello, hello, hello
Hello, hello, hello, how low
Hello, hello, how low, how low
Hello, hello, hello


With the lights out, it's less dangerous
Here we are now, entertain us
I feel stupid and contagious
Here we are now, entertain us
A mulatto, an Albino
A mosquito,my libido, yeah


Hey, yay


I'm worse at what I do best
And for this gift, I feel blessed
Our little group has always been
And always will until the end


Hello, hello, hello, hello
Hello, hello, hello, how low
Hello, hello, how low, how low
Hello, hello, hello


With the lights out, it's less dangerous
Here we are now, entertain us
I feel stupid and contagious
Here we are now, entertain us
A mulatto, an Albino
A mosquito,my libido, yeah


Hey, yay




And I forget just why I taste
Oh yeah, I guess it makes me smile
I found it hard, it was hard to find
Oh well, whatever, nevermind


Hello, hello, hello, hello
Hello, hello, hello, how low
Hello, hello, how low, how low
Hello, hello, hello


With the lights out, it's less dangerous
Here we are now, entertain us
I feel stupid and contagious
Here we are now, entertain us
A mulatto, an Albino
A mosquito,my libido


A denial
A denial
A denial
A denial
A denial
A denial
A denial
A denial
A denial",rock
28,Nirvana,Lithium prod. by Butch Vig,http://genius.com/Nirvana-lithium-lyrics,"Yeah yeah, yeah,yeah
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah
Yeah



I'm so lonely, that's okay,I shaved my head
And I'm not sad
And just maybe, I'm to blame for all I've heard
But I'm not sure
I'm so excited, I can't wait to meet you there
But I don't care
I'm so horny, but that's okay
My will is good


Yeah yeah, yeah,yeah
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah
Yeah


I like it I'm not gonna crack
I miss you I'm not gonna crack
I love you I'm not gonna crack
I killed you I'm not gonna crack
I like it I'm not gonna crack
I miss you I'm not gonna crack
I love you I'm not gonna crack
I killed you I'm not gonna crack


I'm so happy cause today
I found my friends
They're in my head
I'm so ugly, that's okay cause so are you
We broke our mirrors
Sunday morning is everyday for all I care
And I'm not scared
Light my candles, in a daze
Cause I've found God


Yeah yeah, yeah,yeah
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah
Yeah


I like it I'm not gonna crack
I miss you I'm not gonna crack
I love you I'm not gonna crack
I killed you I'm not gonna crack
I like it I'm not gonna crack
I miss you I'm not gonna crack
I love you I'm not gonna crack
I killed you I'm not gonna crack",rock
29,Nirvana,Come As You Are prod. by Butch Vig,http://genius.com/Nirvana-come-as-you-are-lyrics,"Come as you are, as you were
As I want you to be
As a friend, as a friend
As a known enemy
Take your time, hurry up
The choice is yours, don't be late
Take a rest as a friend, as an old


Memoria, memoria
Memoria, memoria


Come doused in mud, soaked in bleach
As I want you to be
As a trend, as a friend
As a known enemy yeah




And I swear that I don't have a gun
No I don't have a gun
No I don't have a gun





",rock
30,Nirvana,Polly prod. by Butch Vig,http://genius.com/Nirvana-polly-lyrics,"Polly wants a cracker
I think I should get off her first
I think she wants some water
To put out the blow torch


Isn't me,have a seed
Let me clip your dirty wings
Let me take a ride, cut yourself
Want some help, please myself
Got some rope, you have been told
Promise you, I have been true
Let me take a ride, cut yourself
Want some help, please myself


Polly wants a cracker
Maybe she would like some food
She asked me to untie her
A chase would be nice for a few




Polly said
Polly says her back hurts
She's just as bored as me
She caught me off my guard
Amazes me the will of instinct

",rock
31,Nirvana,Heart-Shaped Box prod. by Steve Albini,http://genius.com/Nirvana-heart-shaped-box-lyrics,"She eyes melike a Pisces when I am weak
I've been locked inside your heart-shaped box for weeks
I've been drawn into your magnet tar pit trap
I wish I could eat your cancer when you turn black


Hey! Wait! I got a new complaint
Forever in debt to your priceless advice
Hey! Wait! I got a new complaint
Forever in debt to your priceless advice
Hey! Wait! I got a new complaint
Forever in debt to your priceless advice
Your advice


Meat-eating orchids forgive no one just yet
Cut myself on angel hair and baby's breath
Broken hymen of 'Your Highness', I'm left back
Throw down your umbilical noose so I can climb right back


Hey! Wait! I got a new complaint
Forever in debt to your priceless advice
Hey! Wait! I got a new complaint
Forever in debt to your priceless advice
Hey! Wait! I got a new complaint
Forever in debt to your priceless advice
Your advice


She eyes me like a Pisces when I am weak
I've been locked inside your heart-shaped box for weeks
I've been drawn into your magnet tar pit trap
I wish I could eat your cancer when you turn black


Hey! Wait! I got a new complaint
Forever in debt to your priceless advice
Hey! Wait! I got a new complaint
Forever in debt to your priceless advice
Hey! Wait! I got a new complaint
Forever in debt to your priceless advice
Your advice
Your advice
Your advice",rock
