,artist,song,link,lyrics,genre
129,Snoop Dogg,6 in the Morning by Raven Felix  prod. by Tekneek,http://genius.com/Raven-felix-6-in-the-morning-lyrics,"
G-g-got my girls in the living room gettin’ it on
And we ain’t leavin’ ‘til six in the morning
We ain't leavin’ ‘til six in the morning
Girls in the living room gettin’ it on
And we ain’t leavin’ ‘til six in the morning
We ain't leavin’ ‘til six in the morning


Don’t be talking like a star if you ain’t got that life
I don’t even remember what went down last night
I’m ‘bout to be ready to go out, damn right
They tryna holla ‘cause I’m flyer than a first class flight
Now they love it how I flow on these bitches
H-h-hit the stage and put on a show for these bitches
I’m different, don’t put me in the same boat as these bitches
God forbid if I’m ever looking as broke as these bitches
When I pose for these pictures
I’m a rare breed, exactly what these bitches can’t be
The way I do my thing makes them all [?] Stanley
Eighteen, and I’m barely legal
And I’m wearing a little something, something barely see through
Now I’m throwing shade to the haters, we can barely see you
Cause they waiting on Valifornia, this is just a preview
Of what we do in the Valley, I got my friends all around me
And shit’s about to get rowdy, cause every night is a party




Don't watch the clock, watch the moves I make
The cake I bake, steak to steak, the rules I break
Realistically, you in the midst of me
What you want and what you are and what's your fantasy?
Party people in the place to be
I see that she and y’all do agree with me
And we will be, Raven be the she with me
Ain’t nothing puffing like chief and G
The key to me, the pimp-hop philosophy
Listen how my words slide right on beat
Walk your dog like Fido beat
Left hind leg up, now pee on the tree
Oh yeah, we killing them Loc
We the bombest, I’m honest and iller than most
West Coast motherfucker, ‘til the sun burnt up
It’s five in the morning, we still turnt up

",rap
130,Snoop Dogg,9MM by David Banner  (Ft. Akon & Lil Wayne) prod. by Akon,http://genius.com/David-banner-9mm-lyrics,"I got a 9 millimeter
Ready to go off any minute so you feel it
Because of the law, I had to conceal it
If you fuck around you gone make me reveal it ay


Tool on deck, why would I lie?
Nigga you a pussy, hope you got 9 lives
I can hit a nigga with the 9, 9 times
Country ass boy, country like LeAnn Rimes
Mississippi D-Banner and Lil Weezyana
Everybody got tools so you will need a hammer
I'm a pill poppin' animal, syrup sippin' nigga
I'm so high you couldn't reach me with a fucking antenna
You fucking with this man, you can be this man's dinner
The 9 give me brains but the AK add liver
The rapper is insane flowing like a mad river
Make your ass quiver like you naked at winter
Hollygrove honcho, hard time giver
I'm a shark in the water, you just Long John Silver
I got a girl, you wanna meet her?
Her name is 9 millimeter




If I got 9 slugs, 9 bullets gone fly
If I got a red beam, 9 people gone die
9 mamas gone cry, 9 spirits in the sky
9 preachers preaching, 9 sermons telling 9 lies
Cause each and every one of y'all 9 niggas wasn't shit
I would have rather kept the 9 rugers in the ruger clip
The index finger slipped, the 9 let 9 spit
I lick em all like eighteen tits on 9 chicks
I'm a suicide risk, 9 slits on each wrist
If I die 9 times the next go-arounds a bitch
And if I come back, I'll throw 99 shows
And shove 9 inches of dick in 99 hoes




I'm a west coast original,black John Wayne
Nigga where we from we like to pop that thang
You better stop that, mang
Fat mouth to Dogg and I'ma pop-pop-bang
Pigs wanna bust me, hoes wanna suck me
Niggas wanna touch me, none of that, trust me
I'm too slick, too sly, never snitch, I let it ride
I set aside all my feelings when I'm killing like a villain
Move quick like a cheetah, I'm a killa,I ain't here to lock up
I flash the heater, then lock your whole block up
Dip-dop-deeter Banner turn the beat up
Illa-fo-reala my nilla dilla never caught
You niggas always acting hard
I keep a 9 millimeter in my waist and got 2 more in the car
Yeah you're all about to get it so quit it, tryin' to conceal it
You'll fuck around and make me reveal it, so killas kill it

",rap
131,Snoop Dogg,A Bitch I Knew prod. by DJ Battlecat & Rhythm D,http://genius.com/Snoop-dogg-a-bitch-i-knew-lyrics,"Bitches will be bitches as I smash in the Chevy
It's gettin, it's gettin, it's gettin kind of heavy
Bitches will be bitches as I smash in the Chevy
It's gettin, it's gettin, it's gettin kind of heavy
Bitches will be bitches as I smash in the Chevy
It's gettin, it's gettin, it's gettin kind of heavy


It all goes back, to '85
When I start gettin pussy every day of my life
It really didn't matter what the bitch look like
I remember one night,after the Sugar Ray fight
Wouldn't you believe it, Dogg like a retriever
I went up in this big fat bitch named Treva
She had a best friend with titties named Vanessa
She told me to undress her, yessir
Ain't no pressure, later that semester
She put me down with her homegirl name Tanisha
She was so vicious, lips so luscious
Suck a nigga dick and have it shinin like some dishes
Patricia, Patricia, she love the way I stick her
I take her to the movies and now, she eat the dick up
Big bucks, no whammies
I had to meet this white bitch, her name was Tammy
She lived in the Valley, she couldn't understand me
But she let me dig out, her homegirl named Brandi
Now Brandi was a cute little thick bitch
She moved to the hood from the 2-0-6
She brought some new tricks, flippin them squirrels
And the pearls, and turnin out the neighborhood little girls
Hmm, and I seen that, so I peep the game
So I put her down, bottom bitch on my team
And we began makin, breakin bitches takin
Whatever we want, see she want with the fakin
It's real in the field, no mistakin
And crack the little bitch, yeah she Jamaican
Time and time again she would bring me bud
And let me beat it up, listenin to ""One Love""
Off some jerk chicken, I got mo' bitches
Now I'm fuckin her sister it's gettin real suspicious
But the dick is good, so they won't tell
And now they next door neighbor, Clarissa Bell
She been lookin at me, I think she wanna hit
But I'mma holla back, cause I'm on another bitch
I'm on some other shit, I got a phone call
From the motherfuckin president y'all
He said, ""Snoop Dogg, how could I fuck a bitch
And make her suck a dick and not get caught for the fuck of it?""
I called and look here, this what you do
Make the First Lady sell a little pussy for you
I think he got it, cause he left fast
He left his daughters, and a lot of cash
Well what do ya know, D-O-double-G
Major pimpin, out in D.C
And I'm a young pimp, got a lot of growin left
And you's a young ho with a lot of hoein left
Always keep a ho in check, blowin us a train wreck
Yeah I might have to go in depth
See every little ho I met
They're standouts, you know the ones like Yvette
We fucked in the car, behind a bar
I shot it in her face and it went ""Ahhh""
My homeboy Charles
Went up in his sister, behind the garage
I was menace, I was freaky, I was sick
When y'all was tryin to hump, I was teachin them to suck dick
Always tryin to go up in a ho
Got caught tryin to fuck in school they asked me what I did it fo'
You know just what I told her?
I love pussy, and this dick is what I showed her
And now they threw me out, now I'm at the pad
I'm at a new school, way cool
New hoes, new script, fresh fish
Walk up in the room and I bust a new bitch
I'm in some new tail, wanna holla back
But for now let me holla back Impala black
She's a 12th grader, in my science class
And I done seen the pussy, yeah boy I'm movin fast
See I was taught by, and I was taught I
Better move on somethin fast if I thought I
Could claim a dame, or game her brain
Or tame a man, not with the same old game
See on some different stuff, I'm a different cut
It's what I say and do to make the bitch give it up
Oh you wanna brag? I wanna brag too
Now what you gon' do, when they ask you
Is you gon' tell a lie, or you gon' keep it G
Or you gon' hold it all inside or you gon' tell on me?
Shit it's all cool, cause it was all good
It's just another day in Doggy Dogg's neighborhood
You better watch your girl, cause if she on the loose
It's a 90 percent chance she gon' get pimp juice
Now what it do, what it is
Now you livin with that ho and y'all got fo' kids

Bitches will be bitches as I smash in the Chevy
It's gettin, it's gettin kind of heavy
Bitches will be bitches as I smash in the Chevy
It's gettin, it's gettin kind of heavy
Bitches will be bitches as I smash in the Chevy
It's gettin, it's gettin kind of heavy
{*fades out*}",rap
132,Snoop Dogg,Afro Puffs by The Lady of Rage  prod. by Daz Dillinger & Dr. Dre,http://genius.com/The-lady-of-rage-afro-puffs-lyrics,"So umm, let me loosen up my bra strap
And umm, let me boost ya with my raw rap
Cause I'mma break it down to the nitty-gritty one time
When it comes to the lyrics I gets busy with mine
Busy as a beaver, ya best believe-a
This grand diva's runnin shit with the speed of a cheetah, meet a
Lyrical murderer...I'm servin em like two scoops of chocolate
Check it how I rock it
I'm the one that's throwin bolos, ya better roll a Rolo
To find out I'm the number one solo, uhh
The capital R-A now take it to the G-E
I bring the things to light, but you still can't see me
I flow like a monthly you can't cramp my style
For those that try to punk me here's a Pamprin child
No need to say mo', check the flow
Rage in effect once mo', so now ya know




Now I'm hittin MC's like hit MC's like (""Hoo-yu-ken!"")*Street Fighter sound*
Ain't no doubt about it I'm the undisputed
So what you uhh, wanna do is back on up
I'll tap that butt, wax the cuts, pass the bucks
So put your money on the bread winner
I kick lyrics so dope that the brothers call em head spinners
I got the tongue that is outdone anyone
From the rising to the setting of the sun
Or the moon, I consume the room with doom
When I hear the kick of a 808 bass... POOM
BOOM, BAM, God, DAYUMMMMMM!
I'm hittin so hard you could say it's a grand, slam, dunk, punks
Get broken off for chunk when they feel the funk
Of the rhythm (fresh) that I give em
Let it hit em, split em, did it now I'm rid of em, yeah
I put that on my unborn kids
Rage in effect so you know how it is

[Hook] x2


Now ever since my debut, I've continued to lay you
Flat on your back from the raps that I spat, spit
Ohh shit, I'm the shit!
You can't get wit the Rage then tough tit-tie
I pi-ty the fool, that gets
With the lyrical murderer cause my shit is rude (OOOH!)
You wanna get with the wickedness?With that
Big bot-ty that's kickin it, rippin it apart likeJason
You'll be, chasin a dream like Freddy
Are you ready for the cream de la creme?
I'm steam pressurin those who ain't measurin up
I keep competitors stuck
In the muck with they butt up, what chu wanna nut up
Like cashew, don't you know that I will mash you? For real
That's the deal,I'm straight out of Farmville, VA
(So what you gotta say?)

[Hook] x2

Huhh
I am the roughest, roughest, roughest (Say what? Say what?)
I am the toughest, toughest, toughest (RAGE!)
(repeat x4)

Get with the uhh, roughest, roughest
Get with the uhh, toughest, toughest (RAGE!)
Get with the uhh, roughest, roughest (Yeah)
Get with the uhh, toughest, toughest (RAGE!)
Get with the uhh, wickedness, roughest
I am the uhh, wickedness (RAGE!)


Yeah, one-nine-nine-fo'
The indo blow and the grass grow
Snoop Doggy Dogg still don't love a ho
But you gotta give credit when credit is due
Women back down and bow down to my motherfuckin homegirl
The Lady of Rage
She rocks rough and stuff with the Afro Puffs
Handcuffed and she busts
And trick biatch, she's guaranteed to tear shit up
Y'know what I'm sayin?",rap
133,Snoop Dogg,Afro Puffs (Extended Remix) by The Lady of Rage  prod. by Daz Dillinger & Dr. Dre,http://genius.com/The-lady-of-rage-afro-puffs-extended-remix-lyrics,"Damn, look what the wind blew in
From the depths of the sea
It's the S-N-double O-motherfucking P
In the place to be
And this time I came with the homegirl R-A-G-E
So let me begin
To slowly start to flow but let me grab my cup of gin
Then look, the crook, it's me
Who be the D-O-double to the G
I fly through the sky like a dove once again
It's Snoop Doggy Dogg -- can I blend, men?
Then send more than you need
Can I have some bags so I can roll up the weed?
I take a glance, in other words a chance
I spot myself up on the dance floor taking a dance
I got a bitch on my dick, some niggas talking shit
But ain't no need for me to call my clique
Cause DPGC be the clique that the D-O-double G belongs to
I wrote a song to the track that's provided by my nigga Dr. Dre
Now slowly start to slide into a trance, move around
And get hooked, lady, by thesounds of the Pound
We got the hits that just don't stop and they don't quit
Cause once again, Snoop Dogg is 'bout to drop some shit, bitch
I can't stop, I pop
Never flip, I flop
Snoop Dogg got the shit that don't stop
Rock on with your bad self
It's The Lady of Rage at the top of the shelf
So push the button, run, because
Snoop Dogg is on the mic and I'm a dope motherfucker
Yeah, you best ask somebody
About the man with the la di da di
I got the shit that makes your body shake
It's time for you to stop, pause, and awake
Open up your eyes and stay composed
It's one nine nine four -- I still don't love hoes
I treat them the same -- it's like the boom bam
It's Snoop Dogg, I'm on the mic; can I slam?
Yes you can, and you just don't stop
C'mon, say what, and you just don't stop
Uh, yeah, and you just don't quit
Hey yo Rage, could you please drop some gangsta shit


I rock rough and stuff with my Afro puffs



I rock on with my bad self cause it's a must
It's The Lady of Rage still kicking up dust so, uh
Let me loosen up my bra strap and umm
Let me boost you with my raw rap
Cause I'mma break it down to the nitty gritty one time
When it comes to the lyrics, I gets busy with mine
Busy as a beaver, you best believe-a
This grand diva's running shit with the speed of a cheetah
Lyrical murderer
I'm serving em like two scoops of chocolate
Check out how I rock it
I'm the one that's throwing bolos
You better roll a Rolo
To find out I'm the number one solo
The capital R-A -- now kick it to the G-E
I'm bringing things to light but you still can't see me
I flow like a monthly, you can't cramp my style
For those that try to punk me, here's a Pamprin, child
No need to say mo', check the flow
Rage in effect once mo', so now you know




Now I'm hitting MC's like Hadouken
Ain't no doubt about it, I'm the undisputed
So what you want to do is back on up
I'll tap that butt,wax the cuts, pass the bucks
So put your money on the bread winner
I kick lyrics so dope that the brothers call 'em head spinners
I got the tongue that is outdone anyone
From the rising to the setting of the sun
Or the moon, I consume the room with doom
When I hear the kick of a 808 bass...boom
Boom, bam, Goddamn!
I'm hitting so hard you could say it's a grand slam, dunk
Punks get broken off for chunkwhen they feel the funk
Of the rhythm (fresh) that I give 'em
Let it hit 'em, split 'em, did it -- now I'm rid of 'em, yeah
I put that on my unborn kids
Rage in effect so you know how it is




Now ever since my debut,I've continued to lay you
Flat on your back from the raps that I spat, spit
Oh shit, I'm the shit
You can't get with the Rage, then tough titty
I pity the foolthat gets
With thelyrical murderercause my shit is rude
You wanna get with the wickedness?
With that big-bodied girl that's kicking it
Ripping it apart like Jason
You'll be chasing a dream like Freddy
Are you ready for the cream de la creme?
I'm steam pressuring those who ain't measuring up
I keep competitors stuck
In the muck with they butt up
What, you want to nut up like cashew?
Don't you know that I will mash you?
For real, that's the deal,I'm straight out of Farmville, VA




I am the roughest, roughest, roughest [Snoop: Say what? Say what?]
I am the toughest, toughest, toughest

Get with the uhh, roughest, roughest
Get with the uhh, toughest, toughest
Get with the uhh, roughest, roughest
Get with the uhh, toughest, toughest
Get with the uhh, wickedness, roughest
I am the uhh, wickedness


Yeah, one-nine-nine-fo'
The indo blow and the grass grow
Snoop Doggy Dogg still don't love a ho
But you gotta give credit when credit is due
Women back down and bow down
To my motherfucking homegirl The Lady of Rage
She rocks rough and stuff with the Afro Puffs
Handcuffed as she busts
And trick biatch, she's guaranteed to tear shit up
You know what I'm saying?",rap
134,Snoop Dogg,"Ain't No Fun (If the Homies Can't Have None) (Ft. Kurupt, Nanci Fletcher, Nate Dogg & Warren G) prod. by Dr. Dre",http://genius.com/Snoop-dogg-aint-no-fun-if-the-homies-cant-have-none-lyrics,"You're back now at the jack-off hour
This is DJ Eaazy Dick
On W-Balls
Right now something new by Snoop Doggy Dogg
And this one goes out to the ladies from all the guys
A big bow wow wow
Cause we gonna make it a little misty here tonight
This is DJ Eazy Dick
On the station that slaps you across your fat ass
With a fat dick


When I met you last night, baby
Before you opened up your gap
I had respect for you lady
But now I take it all back
Cause you gave me all your pussy
And you even licked my balls
Leave your number on the cabinet
And I promise baby, I'll give you a call
Next time I'm feeling kinda horny
You can come on over
AndI'll break you off
And if you can't fuck that day baby
Just lay back and open your mouth
Cause I have never met a girl
That I love in the whole wide world


Well if Kurupt gave a fuck about a bitch I'd always be broke
I'd never have no motherfucking endo to smoke
I gets loc'ed and loony
Bitch you can't do me
Do we look like BBD, you hoochie groupie
I have no love for hoes
That's something that I learned in tha Pound
So how the fuck am I supposed
To pay this ho just to lay this ho
I know the pussy's mine
I'mma fuck a couple more times
And then I'm through with it
There's nothing else to do with it
Pass it to the homie, now you hit it
Pass it to the homie, now you hit it
Cause she ain't nothing but a bitch to me
And y'all know that bitches ain't shit to me
I gives a fuck
Why don't y'all pay attention
Approach her with a different proposition
I'm Kurupt ho
You'll never be my only one, trick ass bitch


It ain't no fun if the homies can't have none


Guess who back in the motherfucking house
With a fat dick for your motherfucking mouth
Hoes recognize, niggas do too
Cause when bitches get scandalous and pull a voodoo
What you gon do
You really don't know
So I'd advise you not to trust that ho
Silly of me to fall in love with a bitch
Knowing damn well I'm too caught up with my grip
Now as the sun rotates and my game grows bigger
How many bitches wanna fuck this nigga named Snoop
Doggy, I'm all the above
I'm too swift on my toes to get caught up with you hoes
But see it ain't no fun
If my homies can't get a taste of it
Cause you know I don't love em


Hey now you know
Inhale, exhale with my flow
One for the money, two for the bitches
Three to get ready and four tohit the switches
In my Chevy, '64 -- red to be exact
With bitches on my side and bitches on my back
So back up, bitch, because I'm struggling
So get on your knees and then start juggling
These motherfucking nuts in your mouth
It's me, Warren G the nigga with the clout


It ain't no fun if the homies can't have none",rap
135,Nas,We Are by Justin Bieber,http://genius.com/Justin-bieber-we-are-lyrics,"Happy birthday


You ain't gotta question it
You already know the answer
The truth'll make us relevant
Hurts but it's necessary
Don't want us to lose what we are, no
Don't want us to lose what we are
Lose what we are


If it ain't broke then we don't need to fix it
Believing in that she say'll have you livid
No they won't be happy 'til your love is over
They tryna break us up but you don't wanna get it
They ain't never had your back like I got it
They ain’t never had trust like how we got it
So they can't help but to come and hate on it
They see what we got and you know they want it
Don't question it


You ain't gotta question it
You already know the answer
The truth'll make us relevant
Hurts but it's necessary
Don't want us to lose what we are, no
Don't want us to lose what we are
Lose what we are


It's like you're always looking for a problem
But there ain't enough equations for you to solve 'em
So quick to turn nothin' right into somethin'
Take the numbers out my phone, go 'head and call 'em
They ain’t ever had my back like you got it
They ain't never had a chance, how you got it
So they can't help but to come and hate on it
They see what we got and you know they want it, don't question it


You ain't gotta question it
You already know the answer
The truth'll make us relevant
Hurts but it's necessary (yeah)
Don't want us to lose what we are
(Don't wanna lose, no)
Don't want us to lose what we are
Lose what we are


She texts me ""How's you love life?""
And ""How are you?"", I said ""I'm good""
They only get as close as you allow them to
We should be closer together
Warm oceans, better weather
Instead of us playing games forever
She says whatever
I says whatever
Who get you wetter than the half moon wearer?
HSTRY sweater
Serendipity when you with me
Swear you love that one thing we did
That one time in that one place
Blew your mind, you got my mind gone when I'm home
I'm serious girl, a much older dude, a whole 42
I've accomplished my goals, it's only you
You and I in that Wraith, retired my pimp super-fly cape
Just my Mets cap and my batch and I'm straight
Esco


You ain't gotta question it, oh
You already know the answer
The truth'll make us relevant
Hurts but it's necessary, yeah
Don't want us to lose what we are
(Don't wanna lose, no)
Don't want us to lose what we are
Lose what we are",rap
136,Nas,N.Y. State of Mind prod. by DJ Premier,http://genius.com/Nas-ny-state-of-mind-lyrics,"
Yeah, yeah
Ayo, black, it's time, word (Word, it's time, man)
It's time, man (Aight, man, begin)
Straight out the fucking dungeons of rap
Where fake niggas don't make it back
I don't know how to start this shit, yo... now


Rappers, I monkey flip 'em with the funky rhythm I be kickin'
Musician, inflictin' composition of pain
I'm like Scarface sniffin' cocaine
Holding an M16, see with the pen I'm extreme,now
Bullet holes left in my peepholes
I'm suited up in street clothes,hand me a nine and I'll defeat foes
Y'all know my steelo with or without the airplay
I keep some E&amp;J, sitting bent up in the stairway
Or either on the corner betting Grants with the cee-lo champs
Laughing at baseheads tryna sell some broken amps
G-packs get off quick,forever niggas talk shit
Reminiscing about the last time the Task Force flipped
Niggas be running through the block shootin'
Time to start the revolution, catch a body, head for Houston
Once they caught us off-guard, the Mac-10 was in the grass and
I ran like a cheetah with thoughts of an assassin
Pick the Mac up, told brothers, ""Back up,"" the Mac spit
Lead was hittin' niggas, one ran – I made him backflip
Heard a few chicks scream, my arm shook, couldn't look
Gave another squeeze, heard it click, ""Yo, my shit is stuck""
Try to cock it, it wouldn't shoot, now I'm in danger
Finally pulled it back and saw three bullets caught up in the chamber
So now I'm jetting to the building lobby
And it was full of children probably couldn't see as high as I be
(So what you sayin'?)It's like the game ain't the same
Got younger niggas pulling the triggers bringing fame to their name
And claim some corners,crews without guns are goners
In broad daylight, stickup kids – they run up on us
45's and gauges, Macs, in fact
Same niggas will catch you back-to-back, snatching your cracks in black
There was a snitch on the block getting niggas knocked
So hold your stash 'til the coke price drop
I know this crackhead who said she's got to smoke nice rock
And if it's good, she'll bring you customers in measuring pots
But yo, you gotta slide on a vacation, inside information
Keeps large niggas erasin' and their wives basin'
It drops deep as it does in my breath
I never sleep, cause sleep is the cousin of death
Beyond the walls of intelligence, life is defined
I think of crime when I'm in a New York state of mind

[Hook] (x4)
New York state of mind


Be having dreams that I'm a gangsta,drinking Moets,holding Tecs
Making sure the cash came correct, then I stepped
Investments in stocks,sewing up the blocks to sell rocks
Winning gunfights with mega-cops
But just a nigga walking with his finger on the trigger
Make enough figures until my pockets get bigger
I ain't the type of brother made for you to start testin'
Give me a Smith &amp; Wesson, I have niggas undressin'
Thinking of cash flow, buddha and shelter
Whenever frustrated, I'm a hijack Delta
In the PJ's, my blend tape plays,bullets are strays
Young bitches is grazed, each block is like a maze
Full of black rats trapped plus the Island is packed
From what I hear in all the stories when my peoples come back,black
I'm living where the nights is jet-black
The fiends fight to get crack,I just max, I dream I can sit back
And lamp like Capone, with drug scripts sewn
Or the legal luxury life, rings flooded with stones, holmes
I got so many rhymes, I don't think I'm too sane
Life is parallel to Hell but I must maintain
And be prosperous, though we live dangerous
Cops could just arrest me, blaming us, we're held like hostages
It's only right that I was born to use mics
And the stuff that I write is even tougher than dykes
I've taken rappers to a new plateau,through rap slow
My rhymin' is a vitamin held without a capsule
The smooth criminal on beat breaks
Never put me in your box if your shit eats tapes
The city never sleeps, full of villains and creeps
That's where I learned to do my hustle, had to scuffle with freaks
I'm an addict for sneakers, 20's of buddha and bitches with beepers
In the streets I can greet ya, about blunts I teach ya
Inhale deep like the words of my breath
I never sleep, cause sleep is the cousin of death
I lay puzzle as I backtrack to earlier times
Nothing's equivalent to the New York state of mind

",rap
137,Nas,Ether prod. by Ron Browz,http://genius.com/Nas-ether-lyrics,"
Fuck Jay Z!
(What's up niggas, ayo, I know you ain't talking 'bout me, dog,you? what?)
Fuck Jay Z!
(You been on my dick nigga,you love my style, nigga)
Fuck Jay Z!


(I) Fuck with your soul like ether
(Will) Teach you – the king – you know you
(Not) God's Son across the belly
(Lose) I prove you lost already


Brace yourself for the main event
Y'all impatiently waiting
It's like an AIDS test
What's the results, not positive
Who's the best, Pac, Nas and B.I.G
Ain't no best–East, West, North, South, flossed out, greedy
I embrace y'all with napalm
Blows up, no guts left, chest/face gone
How could Nas be garbage?
Semi-autos at your cartilage
Burner at the side of your dome
Come out of my throne
I got this locked since 9-1
I am the truest
Name a rapper that I ain't influenced
Gave y'all chapters but now I keep my eyes on the Judas
With Hawaiian Sophie fame,kept my name in his music


(I) Fuck with your soul like ether
(Will) Teach you – the king – you know you
(Not) God's Son across the belly
(Lose) I prove you lost already


Ayo, pass me the weed, put my ashes out on these niggas, man!
Ayo, you faggots, y'all kneel and kiss the mothafuckin' ring!


(I) Fuck with your soul like ether
(Will) Teach you – the king – you know you
(Not) God's Son across the belly
(Lose) I prove you lost already


I've been fucked over, left for dead, dissed and forgotten
Luck ran out, they hoped that I'd be gone, stiff and rotten
Y'all just piss on me, shit on me, spit on my grave
Talk about me, laugh behind my back but in my face
Y'all some well wishers, friendly acting, envy hiding snakes
With your hands out for my money, man, how much can I take
When these streets keep calling, heard it when I was sleep
That this Gay-Z and Cock-a-Fella Records wanted beef
Started cocking up my weapon, slowly loading up this ammo
To explode it on acameland his soldiers
I can handle this for doloand his manuscript just sound stupid
When KRS already made an album called Blueprint
First Biggie's your man, then you got the nerve to say
That you better than B.I.G,dick-sucking lips
Why don't you let the late, great veteran live?


I... will... not... lose
God's son across the belly, I prove you lost already
The king is back, where my crown at
Ill Will rest in peace,let's do it niggas


(I) Fuck with your soul like ether
(Will) Teach you – the king – you know you
(Not) God's Son across the belly
(Lose) I prove you lost already


Y'all niggas deal with emotions like bitches
What's sad is I love you cause you're my brother
You traded your soul for riches
My child,I've watched you grow up to be famous
And now I smile like a proud dad watchin' his only son that made it
You seem to be only concerned with dissing women
Were you abused as a child? Scared to smile? They called you ugly?
Well life is harsh; hug me, don't reject me
Or make records to disrespect me, blatant or indirectly
In '88 you was getting chased through your building
Callin' my crib and I ain't even give you my numbers
All I did was give you a style for you to run with
Smiling in my face, glad to break bread with the God
Wearing Jaz chains, no Tecs, no cash, no cars
No jail bars Jigga, no pies, no case
Just Hawaiian shirts, hanging with little Chase
You a fan, a phony, a fake, a pussy,a Stan
I still whip your ass; You thirty-six in a karate class?
You Tae-Bo ho,tryna work it out, you tryna get brolic?
Ask me if I'm tryna kick knowledge?
Nah, I'm tryna kick the shit you need to learn though
That ether, that shit that make your soul burn slow
Is he Dame Diddy, Dame Daddy or Dame Dummy?
Oh, I get it, you Biggie and he's Puffy
Rocafella died of AIDS, that was the end of his chapter
And that's the guy y'all chose to name your company after?
Put it together, I rock hoes, y'all rock fellas
And now y'all try to take my spot, fellas
Feel these hot rocks fellas, put you in a dry spot, fellas
In a pine box with nine shots from my Glock, fellas
Foxy got you hot, cause you kept your face in her puss
What you think, you getting girls now cause of your looks
Ne-gro please,you no mustache having
With whiskers like a rat,compared to Beans you whack
And your man stabbed Un and made you take the blame
You ass, went from Jaz to hanging with Kane, to Irv, to B.I.G
And Eminem murdered you on your own shit
You a dick-riding faggot, you love the attention
Queens niggas run you niggas, ask Russell Simmons, ha


R-O-C get gunned up and clapped quick
J.J. Evans get gunned up and clapped quick
Your whole damn record label gunned up and clapped quick
Shawn Carter to Jay-Z - damn, you on Jaz dick!
So little shorty's getting gunned up and clapped quick
How much of Biggie's rhymes is gonna come out your fat lips?
Wanted to be on every last one of my classics
You pop shit, apologize, nigga, just ask Kiss",rap
138,Nas,Life's a Bitch (Ft. AZ) prod. by L.E.S.,http://genius.com/Nas-lifes-a-bitch-lyrics,"Aiyo what's up what's up let's keep it real, son
Count this money, you know what I'm sayin'
(Yeah yeah)
Aiyo put the Grants over there in the safe you know what I'm sayin'
Cause we spendin' these Jacksons
The Washingtons go to wifey, you know how that go
(I'm sayin' that's what this is all about right
Clothes, bankrolls and hoes you know what I'm sayin'
Yo then what man, what)


Visualizing the realism of life in actuality
Fuck who's the baddest, a person's status depends on salary
And my mentality is money-orientated
I'm destined to live the dream for all my peeps who never made it
Cause yeah, we were beginners in the hood as 5 Percenters
But something must've got in us cause all of us turned to sinners
Now some resting in peace and some are sittin' in San Quentin
Others such as myself are tryna carry on tradition
Keeping this Schweppervescent street ghetto essence inside us
Cause it provides us with the proper insight to guide us
Even though we know somehow we all gotta go
But as long as we leaving thievin'
We'll be leavin' with some kind of dough, so
Until that day we expire and turn to vapors
Me and my capers will be somewhere stackin' plenty papers
Keeping it real, packing steel, getting high
Cause life's a bitch and then you die


Life's a bitch and then you die
That's why we get high
Cause you never know when you're gonna go
Life's a bitch and then you die
That's why we puff lye
Cause you never know when you're gonna go


I woke up early on my born day; I'm 20, it's a blessing
The essence of adolescence leaves my body, now I'm fresh and
My physical frame is celebrated cause I made it
One quarter through life some Godly-like thing created
Got rhymes 365 days annual plus some
Load up the mic and bust one,cuss while I pus from
My skull cause it's pain in my brain vein, money maintain
Don't go against the grain, simple and plain
When I was young at this I used to do my thing hard
Robbin foreigners take they wallets, they jewels, and rip they green cards
Dipped to the projects flashing my quick cash and
Got my first piece of ass smokin blunts with hash
Now it's all about cash in abundance
Niggas I used to run with is rich or doing years in the hundreds
I switched my motto; instead of saying ""fuck tomorrow""
That buck that bought a bottle could've struck the lotto
Once I stood on the block, loose cracks produce stacks
I cooked up and cut small pieces to get my loot back
Time is Illmatic, keep static like wool fabric
Pack a 4-matic to crack your whole cabbage

",rap
